time (s),x (km),y (km),z (km),vx (km/s),vy (km/s),vz (km/s)
6371.111279632762,5827.152718982351,2402.697817767896,3031.4501951083034,-4.173384273616963,3.909817223545068,4.932961647322085
6382.7799816101115,5777.9938687082795,2448.12854196748,3088.769503728928,-4.25226562875251,3.8768456677269705,4.89136189700032
6394.44868358746,5727.918508301798,2493.170942044559,3145.5988692413403,-4.330470814546154,3.8432598717538533,4.8489871684753
6406.11738556481,5676.9346002703505,2537.817881830919,3201.929288042022,-4.407987424840349,3.809065202399118,4.805844232929881
6417.786087542159,5625.050251238955,2582.0622883473143,3257.7518362520923,-4.484803164573045,3.7742671232581606,4.7619399837058785
6429.454789519508,5572.273710642271,2625.897152928144,3313.057671136293,-4.5609058517420475,3.7388711938500387,4.717281435170643
6441.123491496858,5518.6133693940155,2669.315532335388,3367.8380325084327,-4.63628341934985,3.7028830687037817,4.67187572156428
6452.792193474207,5464.0777585337755,2712.31054986184,3422.084244123313,-4.710923917328927,3.6663084964293984,4.625730095827548
6464.460895451557,5408.675547851431,2754.8753964234324,3475.7877150549034,-4.784815514447178,3.629153318773731,4.578851928410642
6476.129597428906,5352.415544489457,2797.003331640445,3528.939941060488,-4.857946500193148,3.5914234696613607,4.531248706063124
6487.798299406256,5295.3066915234,2838.6876849074292,3581.5325059305696,-4.930305286640688,3.5531249742207565,4.482928030605221
6499.467001383605,5237.358066520701,2879.9218564516664,3633.5570828243176,-5.001880410292788,3.5142639477958295,4.433897617680722
6511.135703360955,5178.578880078081,2920.6993183800487,3685.0054355903985,-5.072660533904357,3.474846594943022,4.3841652954916155
6522.804405338304,5118.978474337849,2961.0136157141396,3735.8694200728996,-5.142634448283515,3.4348792084142046,4.333739003514828
6534.473107315653,5058.566321483209,3000.8583674133347,3786.140985402233,-5.211791074071291,3.3943681681254465,4.282626791201136
6546.141809293003,4997.352022213115,3040.227267385809,3835.81217527064,-5.2801194634991395,3.353319940112025,4.230836816656715
6557.8105112703515,4935.345304196559,3079.114085487291,3884.8751291923254,-5.347608802124384,3.3117410754696484,4.178377345307293
6569.479213247701,4872.556020506802,3117.5126685073806,3933.3220837478802,-5.414248410543053,3.2696382092822054,4.12525674854531
6581.14791522505,4808.9941480358675,3155.416941143195,3981.145373812722,-5.480027746079775,3.2270180595363,4.071483502360405
6592.8166172024,4744.669785889187,3192.820906960435,4028.3374337696564,-5.544936404454865,3.1838874260225083,4.017066185953136
6604.485319179749,4679.593153761241,3229.718649341374,4074.8907987049383,-5.608964121427739,3.1402531892239236,3.962013480332687
6616.154021157099,4613.774590291937,3266.1043324199277,4120.79810558804,-5.67210077441696,3.0961223091918484,3.906334166898334
6627.822723134448,4547.224551404318,3301.9722020034724,4166.052094434697,-5.734336384096313,3.051501824409042,3.8500371260052235
6639.491425111797,4479.953608623706,3337.3165864813923,4210.645609453207,-5.795661115966877,3.006398850640593,3.793131335514537
6651.160127089147,4411.9724473788,3372.131897720034,4254.571600173581,-5.856065281904566,2.960820579772808,3.7356258693285294
6662.828829066496,4343.291865284708,3406.412631944146,4297.823122559647,-5.915539341683257,2.9147742786400883,3.677529895910418
6674.497531043846,4273.922770408378,3440.1533706045375,4340.393340103759,-5.974073904473033,2.8682672878401485,3.6188526767895586
6686.166233021195,4203.876179516785,3473.348781231794,4382.275524903919,-6.031659730313316,2.821307020537805,3.559603565052204
6697.834934998545,4133.16321630794,3505.9936182760493,4423.463058723308,-6.088287731560831,2.773900961257411,3.4997920038179364
6709.503636975894,4061.795109625278,3538.082723932522,4463.94943403185,-6.143948974311951,2.7260566646643234,3.4394275247022588
6721.1723389532435,3989.7831916555224,3569.611028952829,4503.728255029838,-6.198634679799422,2.677781754335471,3.3785197462654395
6732.8410409305925,3917.1388961103994,3600.5735534418664,4542.793238653344,-6.252336225763137,2.629083921519301,3.317078372447956
6744.509742907942,3843.8737563925433,3630.965407640169,4581.138215561317,-6.305045147794771,2.5799709238853423,3.255113190992832
6756.178444885291,3769.999403745892,3660.78179269159,4618.757131104148,-6.3567531406560684,2.5304505842635923,3.1926340718551436
