time (s),x (km),y (km),z (km),vx (km/s),vy (km/s),vz (km/s)
1983.6793361493947,-3780.1015787709816,3662.181132908089,4605.714282898243,-6.3524639522832,-2.5254902611609378,-3.2007930182332434
1995.348038126744,-3853.925246883036,3632.422673072487,4568.000412490015,-6.300647245306104,-2.5750030973558364,-3.2632289651890485
2007.0167401040935,-3927.1384400062184,3602.0888258689984,4529.560998690516,-6.2478308134280285,-2.624109629827093,-3.3251485966192584
2018.685442081443,-3999.7295414848686,3571.1843775017146,4490.402123336682,-6.1940229330752645,-2.672802076798025,-3.3865420735791325
2030.3541440587921,-4071.687031901259,3539.7142046750687,4450.5299826873115,-6.139232036473604,-2.7210727212119674,-3.4473996395972515
2042.0228460361416,-4142.99948999655,3507.6832743497885,4409.950887111255,-6.083466719089331,-2.7689139049617593,-3.5077116134054016
2053.691548013491,-4213.655596006153,3475.096642360264,4368.671259325056,-6.026735731991134,-2.8163180355202098,-3.5674683973131796
2065.36024999084,-4283.644134265471,3441.959452191244,4326.6976328347555,-5.969047975942167,-2.86327759074076,-3.6266604832716496
2077.0289519681896,-4352.953993654784,3408.2769347554245,4284.036651652685,-5.910412502034014,-2.9097851183890246,-3.6852784522848854
2088.697653945539,-4421.574168536946,3374.05440808282,4240.695069901141,-5.850838519482183,-2.9558332306667667,-3.7433129675132286
2100.3663559228885,-4489.493761637546,3339.297276031916,4196.679750169965,-5.790335389110903,-3.001414609414309,-3.800754780843586
2112.035057900238,-4556.701986932001,3304.0110267891173,4151.997661605794,-5.7289126158669434,-3.0465220116050666,-3.8575947398268533
2123.7037598775873,-4623.188170024893,3268.201232658146,4106.6558796439795,-5.666579849138336,-3.0911482691359313,-3.913823787415487
2135.372461854937,-4688.941749093016,3231.873549678909,4060.661585522782,-5.603346890578615,-3.135286283845603,-3.9694329556918944
2147.041163832286,-4753.952277302048,3195.033716474738,4014.022064814645,-5.53922368928397,-3.1789290311367178,-4.024413370443565
2158.709865809635,-4818.2094259325495,3157.6875524577385,3966.744705141601,-5.474220332546162,-3.222069566115564,-4.078756258911919
2170.3785677869846,-4881.702984732783,3119.840957613015,3918.8369959006714,-5.4083470458280605,-3.264701023615935,-4.132452949823927
2182.047269764334,-4944.422862851377,3081.499912047962,3870.306527689812,-5.3416142002779665,-3.306816613863429,-4.185494867936292
2193.7159717416835,-5006.359090813132,3042.6704750022755,3821.1609910467178,-5.274032310050938,-3.34840962450548,-4.237873536601938
2205.384673719033,-5067.5018238095545,3003.3587827641322,3771.4081737968236,-5.205612021258218,-3.389473427252784,-4.28958058614836
